donorID,predicted_donator_prob,predicted_donator_class
131105,0.0018770295802619402,0
126850,0.9996046564864858,1
125507,0.022483786869673148,0
121197,0.022483786869673148,0
102947,0.04704696033910192,0
140832,0.004592850121328958,0
114359,0.022483786869673148,0
120529,0.022483786869673148,0
131698,0.022483786869673148,0
123433,0.0070382647484946445,0
123831,0.022483786869673148,0
102523,0.03499386907103563,0
130942,0.022483786869673148,0
127266,0.022483786869673148,0
139997,0.003349085334306164,0
117958,0.022483786869673148,0
105075,0.0012816912981168174,0
109244,0.022483786869673148,0
121524,0.022483786869673148,0
127012,0.022483786869673148,0
105939,0.022483786869673148,0
107578,0.006055564289380506,0
129093,0.022483786869673148,0
127255,0.022483786869673148,0
144403,0.022483786869673148,0
131984,0.022483786869673148,0
128234,0.022483786869673148,0
111159,0.022483786869673148,0
120483,0.022483786869673148,0
106581,0.022483786869673148,0
135957,0.022483786869673148,0
129182,0.022483786869673148,0
136383,0.022483786869673148,0
106099,0.022483786869673148,0
114644,0.022483786869673148,0
110412,0.022483786869673148,0
129155,0.022483786869673148,0
134032,0.022483786869673148,0
126839,0.022483786869673148,0
129283,0.022483786869673148,0
125637,0.022483786869673148,0
121702,0.022483786869673148,0
111087,0.022483786869673148,0
117715,0.022483786869673148,0
127350,0.022483786869673148,0
133653,0.022483786869673148,0
130857,0.022483786869673148,0
140863,0.009107413937811289,0
118295,0.022483786869673148,0
105208,0.022483786869673148,0
106671,0.022483786869673148,0
108257,0.9425336741902349,1
142403,0.00067284108672128,0
138882,0.0003009349262792195,0
101752,0.022483786869673148,0
125243,0.022483786869673148,0
124500,0.003589545817713156,0
130294,0.022483786869673148,0
126889,0.03021976872832367,0
130306,0.022483786869673148,0
120379,0.022483786869673148,0
131295,8.448886233192944e-07,0
109494,0.0005568681544644717,0
124470,9.367768854856646e-07,0
121706,0.022483786869673148,0
108032,0.022483786869673148,0
107151,0.022483786869673148,0
101841,0.022483786869673148,0
116097,0.022483786869673148,0
143797,2.9608305035529303e-06,0
118450,0.022483786869673148,0
117054,0.0003495077660361137,0
135153,0.014323412815808064,0
103528,0.022483786869673148,0
128949,0.022483786869673148,0
139471,0.002829248197239666,0
118088,0.022483786869673148,0
126046,0.022483786869673148,0
109717,0.022483786869673148,0
104615,0.005320683049456832,0
141200,0.00044378268070666886,0
123467,4.998575149774054e-15,0
143904,4.204450782015728e-06,0
140718,0.0035055716300599928,0
111594,0.022483786869673148,0
115678,0.022483786869673148,0
120058,0.022483786869673148,0
123599,0.022483786869673148,0
137543,0.007100303977070595,0
135923,0.022483786869673148,0
125351,0.022483786869673148,0
142734,0.0017986818869445073,0
105827,0.022483786869673148,0
134964,8.673512580214694e-05,0
120855,0.022483786869673148,0
133660,0.7255982194526334,1
142264,0.0007885189275401952,0
106649,0.022483786869673148,0
143944,0.0042928470973851275,0
130721,0.022483786869673148,0
139182,0.007995030369977157,0
111148,0.961489109497189,1
108517,0.022483786869673148,0
123569,0.022483786869673148,0
132938,0.022483786869673148,0
140351,0.035495625966908036,0
141619,0.2751531896546854,0
137667,0.40883211789655854,0
124985,0.022483786869673148,0
102864,0.022483786869673148,0
142220,0.001361742327050551,0
131277,0.022483786869673148,0
109209,0.00021690568838471459,0
135630,0.022483786869673148,0
131571,0.008237472191636648,0
103106,0.022483786869673148,0
126814,0.022483786869673148,0
136445,0.022483786869673148,0
125603,0.022483786869673148,0
118167,0.022483786869673148,0
120912,0.022483786869673148,0
109782,0.052360624077659255,0
134425,0.022483786869673148,0
118727,0.022483786869673148,0
116533,0.022483786869673148,0
134830,0.022483786869673148,0
133772,0.022483786869673148,0
132363,0.00027876441641317616,0
110765,0.8481420397469408,1
128897,0.000364151827236554,0
106838,0.9698359820330814,1
107502,0.022483786869673148,0
135935,0.0004846787643269396,0
117088,0.022483786869673148,0
122179,0.022483786869673148,0
113190,0.022483786869673148,0
135711,0.00016619973829751282,0
122690,0.022483786869673148,0
122876,0.022483786869673148,0
131543,0.022483786869673148,0
130938,0.03501190306559977,0
112576,0.022483786869673148,0
103348,0.022483786869673148,0
142806,0.0005412563301955948,0
113129,0.008584999804473845,0
111104,0.022483786869673148,0
122233,0.022483786869673148,0
140234,0.01002228541472483,0
144350,0.022483786869673148,0
119773,0.022483786869673148,0
106231,0.08190370827482497,0
125961,0.002010671329290712,0
107145,0.022483786869673148,0
129895,0.022483786869673148,0
119750,0.022483786869673148,0
113196,8.39163367054756e-12,0
104294,0.009280632620479779,0
142508,0.01819240279044156,0
110194,0.022483786869673148,0
118979,0.0012541789483338267,0
108992,0.0013555605027845807,0
141740,8.44455514624326e-06,0
131071,8.099650517185444e-06,0
140389,0.0004878821960899021,0
109720,0.022483786869673148,0
124858,0.022483786869673148,0
124588,0.022483786869673148,0
129512,1.1296660710518295e-13,0
127145,0.022483786869673148,0
124531,6.046901948938316e-08,0
106464,0.33986636772012685,0
107515,0.022483786869673148,0
114394,0.022483786869673148,0
103464,0.022483786869673148,0
137215,0.0032108998617544466,0
102078,0.022483786869673148,0
110982,0.03190327300769228,0
132577,0.7468022341710777,1
115944,0.022483786869673148,0
132228,0.022483786869673148,0
114362,0.005495438438254953,0
105341,0.022483786869673148,0
103090,0.7742190763091322,1
102456,4.5090889449498276e-05,0
136106,0.013826375862741434,0
125101,0.022483786869673148,0
103626,0.022483786869673148,0
135341,7.920451562259477e-06,0
140634,0.009972320007990646,0
141451,0.007386217530958913,0
128076,0.37221923922081096,0
137358,0.00040731747677679104,0
136225,0.022483786869673148,0
118357,0.022483786869673148,0
127811,0.0058637356572583755,0
138136,0.007507904025027911,0
129713,0.022483786869673148,0
133427,0.00023037927412010762,0
142684,0.9552352644371765,1
139974,0.10462573814073346,0
128114,0.0004061526360727785,0
126479,0.022483786869673148,0
133414,0.022483786869673148,0
141936,0.0003376575170844864,0
102160,0.022483786869673148,0
105935,0.022483786869673148,0
119747,0.011533429114570436,0
107050,0.0005178417654754325,0
103843,0.06278034155392918,0
123751,0.022483786869673148,0
128504,0.022483786869673148,0
106696,8.258930500789941e-06,0
111443,0.022483786869673148,0
114519,0.022483786869673148,0
141827,0.00043687973300857554,0
102599,0.0011255383156280167,0
108696,0.022483786869673148,0
113442,0.022483786869673148,0
141363,0.013894351532044255,0
143104,0.0054658533519827395,0
101949,4.639946436802955e-06,0
138106,0.016705076890738777,0
140920,3.9676541402522726e-05,0
129380,0.022483786869673148,0
112855,0.022483786869673148,0
138682,0.0036663243982338763,0
114636,0.02424729901246581,0
118116,0.022483786869673148,0
131535,0.022483786869673148,0
114191,0.005878653177661767,0
113553,0.0048322521870655935,0
123505,0.022483786869673148,0
133919,0.022483786869673148,0
112296,0.022483786869673148,0
132175,0.05506128461157892,0
115955,0.022483786869673148,0
113954,0.022483786869673148,0
114447,0.2280032944481318,0
136886,0.022483786869673148,0
131492,0.020536469592434558,0
138486,0.043947182075322444,0
102306,0.022483786869673148,0
127334,0.022483786869673148,0
144605,0.00112260272576973,0
115578,0.64237453028968,1
126826,0.022483786869673148,0
112723,0.022483786869673148,0
105706,0.022483786869673148,0
107367,0.022483786869673148,0
123201,0.7404216772987754,1
131781,0.013383617519300783,0
101437,0.022483786869673148,0
107005,3.6994555446603374e-11,0
101898,0.022483786869673148,0
100085,0.0008832180757850982,0
143755,0.015882744180673206,0
112065,0.022483786869673148,0
133415,0.022483786869673148,0
117595,0.022483786869673148,0
105436,0.022483786869673148,0
117484,0.022483786869673148,0
115013,0.006731216374142432,0
123153,0.009843121971720608,0
143270,0.04822792649479974,0
131787,0.022483786869673148,0
123511,0.022483786869673148,0
126234,0.022483786869673148,0
134297,0.004235101681882821,0
109960,0.022483786869673148,0
102621,0.022483786869673148,0
143663,0.0001510110447825269,0
139924,4.981997851403197e-05,0
108791,0.022483786869673148,0
110086,0.022483786869673148,0
113575,0.0007856892565130946,0
139969,4.0878506232785506e-05,0
136000,0.022483786869673148,0
110648,0.022483786869673148,0
107865,0.022483786869673148,0
129542,0.0003967894971389378,0
116609,0.0009985364013543419,0
132585,0.02146187810770339,0
106319,0.0036464805978404474,0
106031,0.022483786869673148,0
105499,0.022483786869673148,0
111337,0.005577010403301128,0
120197,0.022483786869673148,0
128139,1.3579191908460528e-05,0
111364,0.0007412732300114004,0
101877,0.022483786869673148,0
101995,0.023201987575143305,0
107425,0.022483786869673148,0
138505,1.2886554171987894e-07,0
103289,0.07238672177519162,0
115232,0.022483786869673148,0
120729,0.022483786869673148,0
103366,0.022483786869673148,0
140159,0.011711044170505879,0
116056,0.022483786869673148,0
134113,0.7243465155686946,1
137192,0.01588570613921376,0
124192,0.00464919028858782,0
128545,0.022483786869673148,0
102683,0.01352260519831649,0
144141,0.0733070505118728,0
125813,0.022483786869673148,0
115205,9.1879809858232e-06,0
105818,0.022483786869673148,0
132977,0.01228492778519951,0
100131,0.022483786869673148,0
132462,1.7269008877337953e-06,0
136324,0.022483786869673148,0
104608,0.022483786869673148,0
141779,0.003532328293330309,0
114008,0.3605896233100919,0
128934,2.4543824140950812e-05,0
119054,0.022483786869673148,0
143822,0.00021690568838471459,0
120271,0.5569038584853021,1
113636,0.022483786869673148,0
100584,0.022483786869673148,0
115732,0.022483786869673148,0
113201,0.7656469300044281,1
138698,0.12688029238114398,0
101360,0.022483786869673148,0
108039,0.022483786869673148,0
123837,2.007483104442619e-06,0
111404,0.022483786869673148,0
137792,1.0049000958008656e-05,0
104067,0.022483786869673148,0
114657,0.022483786869673148,0
128067,0.022483786869673148,0
117995,0.01002228541472483,0
104026,0.001387115042933302,0
119231,0.022483786869673148,0
119687,0.022483786869673148,0
130618,0.022483786869673148,0
115480,0.022483786869673148,0
122807,0.022483786869673148,0
144139,0.0014940558517410171,0
143372,0.0067987937298559335,0
111806,0.17775785862890997,0
107353,4.88069949355123e-10,0
103285,0.022483786869673148,0
126676,0.00023389192345932093,0
121993,0.022483786869673148,0
100004,0.022483786869673148,0
136887,0.022483786869673148,0
128703,0.022483786869673148,0
102105,1.8306927451915786e-12,0
108617,0.022483786869673148,0
126523,0.022483786869673148,0
105053,0.022483786869673148,0
143473,0.002250751236038545,0
135560,0.022483786869673148,0
141542,0.00112260272576973,0
139889,2.9262562700080364e-05,0
115852,0.022483786869673148,0
122820,0.022483786869673148,0
123586,0.022483786869673148,0
115496,0.022483786869673148,0
138807,0.012920259598867466,0
103770,0.0019005260069227352,0
136538,4.6592982328631955e-14,0
125136,8.011771037840678e-13,0
135888,0.016527482795155136,0
107437,0.863698217069082,1
138383,0.022483786869673148,0
131777,0.20330729654898705,0
132496,0.022483786869673148,0
132848,0.01654698340331316,0
109943,0.022483786869673148,0
121967,0.022483786869673148,0
129751,0.022483786869673148,0
139875,0.010247570307169405,0
141746,2.8666834383417823e-06,0
100750,0.05672846366753882,0
121146,0.02636734295606493,0
126191,0.057573713554092555,0
110211,0.022483786869673148,0
114045,0.022483786869673148,0
142271,0.000806045687849993,0
109179,0.022483786869673148,0
126622,2.609917456176059e-05,0
134987,1.0987960459427861e-05,0
134511,0.022483786869673148,0
141823,0.0007054239574553865,0
130582,0.7221870997922636,1
127917,6.673293585196827e-06,0
120142,0.022483786869673148,0
105397,0.022483786869673148,0
122229,0.022483786869673148,0
142941,0.0024997691867886555,0
105203,0.022483786869673148,0
113646,0.022483786869673148,0
111058,0.022483786869673148,0
131911,0.022483786869673148,0
112493,0.016969445640738594,0
129833,0.022483786869673148,0
122196,0.022483786869673148,0
109786,0.022483786869673148,0
144482,0.05295441210553423,0
104892,0.022483786869673148,0
140327,0.011577802176529345,0
135718,0.022483786869673148,0
115994,0.022483786869673148,0
116827,0.022483786869673148,0
139158,0.004826973627878699,0
122245,0.022483786869673148,0
140621,2.749920594133284e-06,0
123380,0.23779601552395,0
144410,0.010845237364878284,0
121964,1.93033117116099e-05,0
123394,0.0007412732300114004,0
141580,3.233432834365648e-05,0
119179,0.022483786869673148,0
135807,0.022483786869673148,0
100418,0.022483786869673148,0
113546,0.022483786869673148,0
134594,0.022483786869673148,0
109892,0.022483786869673148,0
141265,0.01352260519831649,0
133845,0.022483786869673148,0
109964,0.022483786869673148,0
109592,0.022483786869673148,0
100489,0.022483786869673148,0
128731,0.022483786869673148,0
115656,0.022483786869673148,0
125871,0.022483786869673148,0
121381,0.022483786869673148,0
124820,0.022483786869673148,0
108435,0.022483786869673148,0
105168,0.022483786869673148,0
118794,0.022483786869673148,0
132682,0.022483786869673148,0
141306,8.276702556488842e-06,0
127768,0.296842470188009,0
105235,0.022483786869673148,0
126146,0.022483786869673148,0
109065,0.022483786869673148,0
113625,0.0005202052928817582,0
128220,0.22996231147608123,0
117233,0.9828606378164729,1
124249,0.022483786869673148,0
141615,0.022483786869673148,0
137265,0.022483786869673148,0
111530,0.022483786869673148,0
123457,0.022483786869673148,0
112299,0.022483786869673148,0
142106,0.0003695941584521064,0
114750,0.01257001067331902,0
130397,0.022483786869673148,0
121269,0.0003240785569960672,0
105531,0.022483786869673148,0
140691,0.12669221670940728,0
118831,0.022483786869673148,0
118392,6.165601607418371e-07,0
144393,0.022483786869673148,0
115657,0.022483786869673148,0
106579,0.022483786869673148,0
143545,0.0002207448335363206,0
105323,0.022483786869673148,0
117620,0.022483786869673148,0
137778,0.0011174216779175528,0
111382,0.022483786869673148,0
102285,0.0002172449755632069,0
139939,0.006219344680396195,0
143090,3.55709609955247e-05,0
116442,0.022483786869673148,0
133268,0.022483786869673148,0
124490,0.022483786869673148,0
130263,0.022483786869673148,0
129617,0.00031905426501935324,0
135757,0.022483786869673148,0
127233,0.022483786869673148,0
102560,0.1495066683756595,0
130905,0.06952995261498492,0
115109,0.013134720204445718,0
100081,0.022483786869673148,0
111937,0.022483786869673148,0
128311,0.022483786869673148,0
117480,0.022483786869673148,0
118754,0.022483786869673148,0
118358,0.022483786869673148,0
116095,0.022483786869673148,0
143626,0.0002790517559810527,0
106522,0.022483786869673148,0
123776,0.022483786869673148,0
115391,0.022483786869673148,0
120730,0.059504046204509206,0
100655,0.022483786869673148,0
107173,0.022483786869673148,0
113576,0.022483786869673148,0
135310,0.022483786869673148,0
121513,0.022483786869673148,0
141171,0.010742681836512535,0
122104,0.05799653136643321,0
139365,0.018552518882364637,0
129946,0.022483786869673148,0
116193,0.022483786869673148,0
142334,0.0018566545670929931,0
125679,0.00015612279725151233,0
101933,0.0019309971466725444,0
119798,0.022483786869673148,0
142495,2.8300612136138766e-06,0
123502,0.006364494546330586,0
108227,0.022483786869673148,0
102791,0.3370316937201272,0
120787,0.022483786869673148,0
102323,3.598134791412073e-05,0
103724,0.07775293848695104,0
119077,0.022483786869673148,0
112487,0.022483786869673148,0
111586,0.022483786869673148,0
104487,0.003213148503735707,0
110608,0.0018247999420902402,0
110397,0.022483786869673148,0
130302,0.022483786869673148,0
125717,0.022483786869673148,0
108426,0.005954316863157996,0
122686,0.022483786869673148,0
134641,0.022483786869673148,0
100437,0.022483786869673148,0
103145,0.022483786869673148,0
121731,1.1913772759756933e-05,0
129378,0.022483786869673148,0
109419,0.0005030883329903969,0
127726,0.022483786869673148,0
124738,2.149827791175163e-05,0
143274,0.01901007335683859,0
116211,0.022483786869673148,0
123883,0.022483786869673148,0
138567,6.114726294556037e-05,0
115972,0.022483786869673148,0
132068,0.397284373726479,0
118726,0.022483786869673148,0
122218,0.022483786869673148,0
117106,0.022483786869673148,0
106871,0.022483786869673148,0
103418,0.022483786869673148,0
137336100,0.022483786869673148,0
119071,0.022483786869673148,0
139416,0.030732393203266775,0
114973,0.022483786869673148,0
138131,0.00043451844451845216,0
113271,0.022483786869673148,0
128235,0.022483786869673148,0
122054,0.0003893702429827981,0
113538,0.00027261662497391094,0
101168,0.022483786869673148,0
100975,0.6940960412421523,1
116416,0.022483786869673148,0
138742,0.022483786869673148,0
134360,0.027193062953378904,0
120130,0.022483786869673148,0
111354,0.022483786869673148,0
139732,0.0012572855948523418,0
107361,0.001639664671868374,0
136313,0.022483786869673148,0
123294,0.022483786869673148,0
140509,0.09057422631025161,0
110310,1.9924014363445086e-05,0
133404,0.022483786869673148,0
124879,0.022483786869673148,0
139918,0.0027175048464902754,0
129123,0.022483786869673148,0
108398,0.9644854557153605,1
106004,6.079541646238667e-05,0
142361,0.006101136311026969,0
122111,0.022483786869673148,0
144010,0.00014875766377869177,0
102727,0.022483786869673148,0
124167,0.00029712436570214495,0
138591,0.00819695883164589,0
111057,0.022483786869673148,0
116009,0.022483786869673148,0
112920,0.022483786869673148,0
120888,0.022483786869673148,0
128945,6.6507479599934855e-06,0
115076,0.7163112160479416,1
100069,0.022483786869673148,0
130668,0.022483786869673148,0
144363,0.21190775771149484,0
127214,0.0005491033779036023,0
118817,0.003589545817713156,0
105059,0.5412994487738187,1
113136,1.4215811848109694e-05,0
142877,0.0056408290645091124,0
116363,0.022483786869673148,0
111178,0.022483786869673148,0
128961,0.022483786869673148,0
142000,0.0033668208362154406,0
134508,0.022483786869673148,0
116816,0.022483786869673148,0
120011,0.022483786869673148,0
131074,0.022483786869673148,0
108471,0.022483786869673148,0
103097,0.022483786869673148,0
134091,0.9714594381396132,1
102254,0.012407853468031166,0
119958,0.008504506928692175,0
106607,0.0001510110447825269,0
123060,0.022483786869673148,0
124954,0.019822481294317303,0
109587,0.0003009349262792195,0
106075,0.022483786869673148,0
131601,0.022483786869673148,0
132366,0.022483786869673148,0
111525,0.022483786869673148,0
106652,0.046083145243468696,0
136405,0.022483786869673148,0
116583,0.022483786869673148,0
119550,0.022483786869673148,0
108751,0.13011651581641576,0
139508,0.0009269768342240981,0
142689,0.0008961696260822744,0
137982,0.0059682098844842735,0
129297,3.5249172476676247e-09,0
105269,0.022483786869673148,0
140747,7.794835301753382e-05,0
103442,0.000369073514920766,0
110465,0.17200485383942718,0
137064,0.017289297773450996,0
136757,0.0005667521166478614,0
125805,0.0013555605027845807,0
117812,0.022483786869673148,0
138687,0.010467698843141821,0
110943,1.5642768080744838e-06,0
100725,0.022483786869673148,0
126888,0.022483786869673148,0
111663,0.022483786869673148,0
135574,0.022483786869673148,0
118315,0.9737817828541234,1
125921,0.022483786869673148,0
116784,0.08566529433069367,0
122956,0.022483786869673148,0
113638,0.022483786869673148,0
103833,0.022483786869673148,0
126722,0.022483786869673148,0
120934,0.0036754796555122514,0
126297,0.011830885004565904,0
135035,0.022483786869673148,0
110563,9.791120816951606e-12,0
127064,0.00792908986990238,0
104652,0.022483786869673148,0
108808,0.022483786869673148,0
126384,0.022483786869673148,0
136968,0.02854885512554881,0
124764,0.022483786869673148,0
127518,0.022483786869673148,0
116348,0.022483786869673148,0
101320,0.03436936967123523,0
115553,0.022483786869673148,0
129799,0.050386425470546996,0
105172,0.022483786869673148,0
113238,0.0003196683988751841,0
107004,0.022483786869673148,0
136200,0.022483786869673148,0
112881,0.022483786869673148,0
135304,0.022483786869673148,0
102089,0.022483786869673148,0
111782,0.022483786869673148,0
117326,0.022483786869673148,0
128585,0.0006253297524470945,0
144325,0.0061478536049168015,0
100824,0.022483786869673148,0
108850,0.022483786869673148,0
104183,0.006377429713486908,0
119193,0.022483786869673148,0
119089,0.022483786869673148,0
132772,0.009779374531190111,0
137454,0.0035023890377094053,0
141003,9.618908816528832e-06,0
100006,2.94059359278121e-06,0
118609,0.935031845216024,1
123818,0.022483786869673148,0
121065,0.022483786869673148,0
108689,0.022483786869673148,0
138330,0.01687823057768422,0
101330,0.022483786869673148,0
136972,0.12641788787832917,0
113328,0.022483786869673148,0
102699,0.022483786869673148,0
143277,0.07491532693557967,0
124179,0.015131969035538921,0
140617,0.0011751701503903101,0
112686,0.022483786869673148,0
128236,0.022483786869673148,0
116769,0.022483786869673148,0
121427,0.037215381643340345,0
112270,0.00021243239285218584,0
119966,0.9827631699143384,1
111893,0.022483786869673148,0
130172,0.022483786869673148,0
132356,0.022483786869673148,0
119075,0.022483786869673148,0
121775,0.022483786869673148,0
118971,0.022483786869673148,0
141391,0.00026756702416091233,0
113343,0.022483786869673148,0
110687,0.022483786869673148,0
109779,0.022483786869673148,0
111833,0.022483786869673148,0
129415,0.022483786869673148,0
103142,0.0012900700643698926,0
107907,0.022483786869673148,0
104323,0.022483786869673148,0
108530,0.020153939502597657,0
119845,0.022483786869673148,0
110889,0.022483786869673148,0
143056,3.716283917510468e-06,0
130636,1.5256719155202145e-06,0
137959,0.00023861745357106265,0
138678,0.014537491822727528,0
107799,0.022483786869673148,0
124314,3.979145358444945e-05,0
138077,0.0025135350294925862,0
142327,0.0034099737270682656,0
140202,0.0010051620605674944,0
144035,0.00040471835492939787,0
113886,0.022483786869673148,0
144148,0.00010862558165718884,0
104045,0.004969001437515977,0
116801,0.022483786869673148,0
123259,0.0012096427358038984,0
109097,0.022483786869673148,0
127616,0.022483786869673148,0
136401,0.022483786869673148,0
112756,0.022483786869673148,0
100811,0.022483786869673148,0
144371,0.3256530653805416,0
101937,0.022483786869673148,0
136110,0.00033612310768008167,0
104513,0.020456948191946808,0
117778,0.022483786869673148,0
126121,0.022483786869673148,0
127899,0.022483786869673148,0
131203,0.0005440032742259994,0
111864,0.022483786869673148,0
122509,0.022483786869673148,0
121075,0.022483786869673148,0
133657,0.003398347146800503,0
114811,0.022483786869673148,0
102799,0.022483786869673148,0
124261,0.022483786869673148,0
108748,2.5442961313990204e-05,0
111513,0.0009589860030546584,0
